Symbol,Dzien,Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,nie,nie
2690.N,D,20150429,173.71,173.71,173.71,173.71,0,0
2690.N,D,20150430,172.53,172.53,172.53,172.53,0,0
2690.N,D,20150504,174.7,174.7,174.7,174.7,0,0
2690.N,D,20150505,172.92,172.92,172.92,172.92,0,0
2690.N,D,20150506,172.25,172.25,172.25,172.25,0,0
2690.N,D,20150507,172.43,172.43,172.43,172.43,0,0
2690.N,D,20150508,174.01,174.01,174.01,174.01,0,0
2690.N,D,20150511,173.56,173.56,173.56,173.56,0,0
2690.N,D,20150512,173.05,173.05,173.05,173.05,0,0
2690.N,D,20150513,173.3,173.3,173.3,173.3,0,0
2690.N,D,20150514,174.67,174.67,174.67,174.67,0,0
2690.N,D,20150515,174.49,174.49,174.49,174.49,0,0
2690.N,D,20150518,174.93,174.93,174.93,174.93,0,0
2690.N,D,20150519,174.55,174.55,174.55,174.55,0,0
2690.N,D,20150520,174.77,174.77,174.77,174.77,0,0
2690.N,D,20150521,175.18,175.18,175.18,175.18,0,0
2690.N,D,20150522,174.97,174.97,174.97,174.97,0,0
2690.N,D,20150525,174.94,174.94,174.94,174.94,0,0
2690.N,D,20150526,172.86,172.86,172.86,172.86,0,0
2690.N,D,20150527,174.21,174.21,174.21,174.21,0,0
2690.N,D,20150528,174.27,174.27,174.27,174.27,0,0
2690.N,D,20150529,173.19,173.19,173.19,173.19,0,0
2690.N,D,20150601,173.08,173.08,173.08,173.08,0,0
2690.N,D,20150602,173.01,173.01,173.01,173.01,0,0
2690.N,D,20150603,173.63,173.63,173.63,173.63,0,0
2690.N,D,20150605,172.9,172.9,172.9,172.9,0,0
2690.N,D,20150608,171.76,171.76,171.76,171.76,0,0
2690.N,D,20150609,172.13,172.13,172.13,172.13,0,0
2690.N,D,20150610,174.31,174.31,174.31,174.31,0,0
2690.N,D,20150611,174.54,174.54,174.54,174.54,0,0
2690.N,D,20150612,173.3,173.3,173.3,173.3,0,0
2690.N,D,20150615,172.37,172.37,172.37,172.37,0,0
2690.N,D,20150616,173.25,173.25,173.25,173.25,0,0
2690.N,D,20150617,173.37,173.37,173.37,173.37,0,0
2690.N,D,20150618,174.82,174.82,174.82,174.82,0,0
2690.N,D,20150619,174.08,174.08,174.08,174.08,0,0
2690.N,D,20150622,174.84,174.84,174.84,174.84,0,0
2690.N,D,20150623,175.35,175.35,175.35,175.35,0,0
2690.N,D,20150624,174.44,174.44,174.44,174.44,0,0
2690.N,D,20150625,173.93,173.93,173.93,173.93,0,0
2690.N,D,20150626,173.83,173.83,173.83,173.83,0,0
2690.N,D,20150629,170.17,170.17,170.17,170.17,0,0
2690.N,D,20150630,170.14,170.14,170.14,170.14,0,0
2690.N,D,20150701,170.87,170.87,170.87,170.87,0,0
2690.N,D,20150702,170.54,170.54,170.54,170.54,0,0
2690.N,D,20150703,170.53,170.53,170.53,170.53,0,0
2690.N,D,20150706,169.51,169.51,169.51,169.51,0,0
2690.N,D,20150707,169.56,169.56,169.56,169.56,0,0
2690.N,D,20150708,167.13,167.13,167.13,167.13,0,0
2690.N,D,20150709,167.15,167.15,167.15,167.15,0,0
2690.N,D,20150710,168.81,168.81,168.81,168.81,0,0
2690.N,D,20150713,170.32,170.32,170.32,170.32,0,0
2690.N,D,20150714,170.92,170.92,170.92,170.92,0,0
2690.N,D,20150715,170.22,170.22,170.22,170.22,0,0
2690.N,D,20150716,171.36,171.36,171.36,171.36,0,0
2690.N,D,20150717,170.21,170.21,170.21,170.21,0,0
2690.N,D,20150720,169.51,169.51,169.51,169.51,0,0
2690.N,D,20150721,169.06,169.06,169.06,169.06,0,0
2690.N,D,20150722,168.27,168.27,168.27,168.27,0,0
2690.N,D,20150723,167.83,167.83,167.83,167.83,0,0
2690.N,D,20150724,165.54,165.54,165.54,165.54,0,0
2690.N,D,20150727,164.36,164.36,164.36,164.36,0,0
2690.N,D,20150728,166.09,166.09,166.09,166.09,0,0
2690.N,D,20150729,167.51,167.51,167.51,167.51,0,0
2690.N,D,20150730,167.29,167.29,167.29,167.29,0,0
2690.N,D,20150731,167.04,167.04,167.04,167.04,0,0
2690.N,D,20150803,165.89,165.89,165.89,165.89,0,0
2690.N,D,20150804,165.72,165.72,165.72,165.72,0,0
2690.N,D,20150805,166.16,166.16,166.16,166.16,0,0
2690.N,D,20150806,165.44,165.44,165.44,165.44,0,0
2690.N,D,20150807,165.08,165.08,165.08,165.08,0,0
2690.N,D,20150810,167.88,167.88,167.88,167.88,0,0
2690.N,D,20150811,165.24,165.24,165.24,165.24,0,0
2690.N,D,20150812,165.24,165.24,165.24,165.24,0,0
2690.N,D,20150813,164.57,164.57,164.57,164.57,0,0
2690.N,D,20150814,165.49,165.49,165.49,165.49,0,0
2690.N,D,20150817,165.96,165.96,165.96,165.96,0,0
2690.N,D,20150818,164.86,164.86,164.86,164.86,0,0
2690.N,D,20150819,162.97,162.97,162.97,162.97,0,0
2690.N,D,20150820,160.09,160.09,160.09,160.09,0,0
2690.N,D,20150821,156.1,156.1,156.1,156.1,0,0
2690.N,D,20150824,150.42,150.42,150.42,150.42,0,0
2690.N,D,20150825,148.07,148.07,148.07,148.07,0,0
2690.N,D,20150826,153.23,153.23,153.23,153.23,0,0
2690.N,D,20150827,157.79,157.79,157.79,157.79,0,0
2690.N,D,20150828,158.28,158.28,158.28,158.28,0,0
2690.N,D,20150831,157.94,157.94,157.94,157.94,0,0
2690.N,D,20150901,152.96,152.96,152.96,152.96,0,0
2690.N,D,20150902,154.96,154.96,154.96,154.96,0,0
2690.N,D,20150903,155.54,155.54,155.54,155.54,0,0
2690.N,D,20150904,153.05,153.05,153.05,153.05,0,0
2690.N,D,20150907,153.03,153.03,153.03,153.03,0,0
2690.N,D,20150908,156.83,156.83,156.83,156.83,0,0
2690.N,D,20150909,154.72,154.72,154.72,154.72,0,0
2690.N,D,20150910,155.07,155.07,155.07,155.07,0,0
2690.N,D,20150911,155.28,155.28,155.28,155.28,0,0
2690.N,D,20150914,154.65,154.65,154.65,154.65,0,0
2690.N,D,20150915,156.35,156.35,156.35,156.35,0,0
2690.N,D,20150916,158.07,158.07,158.07,158.07,0,0
2690.N,D,20150917,157.05,157.05,157.05,157.05,0,0
2690.N,D,20150918,153.92,153.92,153.92,153.92,0,0
2690.N,D,20150921,154.57,154.57,154.57,154.57,0,0
2690.N,D,20150922,152.22,152.22,152.22,152.22,0,0
2690.N,D,20150923,151.53,151.53,151.53,151.53,0,0
2690.N,D,20150924,151.64,151.64,151.64,151.64,0,0
2690.N,D,20150925,151.61,151.61,151.61,151.61,0,0
2690.N,D,20150928,148.28,148.28,148.28,148.28,0,0
2690.N,D,20150929,148.34,148.34,148.34,148.34,0,0
2690.N,D,20150930,150.57,150.57,150.57,150.57,0,0
2690.N,D,20151001,150.1,150.1,150.1,150.1,0,0
2690.N,D,20151002,152.33,152.33,152.33,152.33,0,0
2690.N,D,20151005,155.86,155.86,155.86,155.86,0,0
2690.N,D,20151006,156.31,156.31,156.31,156.31,0,0
2690.N,D,20151007,157.99,157.99,157.99,157.99,0,0
2690.N,D,20151008,159.61,159.61,159.61,159.61,0,0
2690.N,D,20151009,159.27,159.27,159.27,159.27,0,0
2690.N,D,20151012,159.05,159.05,159.05,159.05,0,0
2690.N,D,20151013,158,158,158,158,0,0
2690.N,D,20151014,157.6,157.6,157.6,157.6,0,0
2690.N,D,20151015,159.59,159.59,159.59,159.59,0,0
2690.N,D,20151016,160.31,160.31,160.31,160.31,0,0
2690.N,D,20151019,159.82,159.82,159.82,159.82,0,0
2690.N,D,20151020,160.09,160.09,160.09,160.09,0,0
2690.N,D,20151021,158.91,158.91,158.91,158.91,0,0
2690.N,D,20151022,161.62,161.62,161.62,161.62,0,0
2690.N,D,20151023,163.63,163.63,163.63,163.63,0,0
2690.N,D,20151026,162.74,162.74,162.74,162.74,0,0
2690.N,D,20151027,161.71,161.71,161.71,161.71,0,0
2690.N,D,20151028,164.54,164.54,164.54,164.54,0,0
2690.N,D,20151029,164.08,164.08,164.08,164.08,0,0
2690.N,D,20151030,163.37,163.37,163.37,163.37,0,0
2690.N,D,20151102,165.65,165.65,165.65,165.65,0,0
2690.N,D,20151103,166.61,166.61,166.61,166.61,0,0
2690.N,D,20151104,165.98,165.98,165.98,165.98,0,0
2690.N,D,20151105,165.68,165.68,165.68,165.68,0,0
2690.N,D,20151106,166.36,166.36,166.36,166.36,0,0
2690.N,D,20151109,164.75,164.75,164.75,164.75,0,0
2690.N,D,20151110,164.53,164.53,164.53,164.53,0,0
2690.N,D,20151112,161.18,161.18,161.18,161.18,0,0
2690.N,D,20151113,159.87,159.87,159.87,159.87,0,0
2690.N,D,20151116,161.95,161.95,161.95,161.95,0,0
2690.N,D,20151117,161.77,161.77,161.77,161.77,0,0
2690.N,D,20151118,164.02,164.02,164.02,164.02,0,0
2690.N,D,20151119,164.08,164.08,164.08,164.08,0,0
2690.N,D,20151120,164.25,164.25,164.25,164.25,0,0
2690.N,D,20151123,163.96,163.96,163.96,163.96,0,0
2690.N,D,20151124,164.56,164.56,164.56,164.56,0,0
2690.N,D,20151125,164.44,164.44,164.44,164.44,0,0
2690.N,D,20151126,164.43,164.43,164.43,164.43,0,0
2690.N,D,20151127,164.38,164.38,164.38,164.38,0,0
2690.N,D,20151130,164.17,164.17,164.17,164.17,0,0
2690.N,D,20151201,165.72,165.72,165.72,165.72,0,0
2690.N,D,20151202,163.89,163.89,163.89,163.89,0,0
2690.N,D,20151203,161.99,161.99,161.99,161.99,0,0
2690.N,D,20151204,164.88,164.88,164.88,164.88,0,0
2690.N,D,20151207,163.47,163.47,163.47,163.47,0,0
2690.N,D,20151208,161.59,161.59,161.59,161.59,0,0
2690.N,D,20151209,160.66,160.66,160.66,160.66,0,0
2690.N,D,20151210,161.07,161.07,161.07,161.07,0,0
2690.N,D,20151211,158.32,158.32,158.32,158.32,0,0
2690.N,D,20151214,158.54,158.54,158.54,158.54,0,0
2690.N,D,20151215,160.46,160.46,160.46,160.46,0,0
2690.N,D,20151216,162.54,162.54,162.54,162.54,0,0
2690.N,D,20151217,159.73,159.73,159.73,159.73,0,0
2690.N,D,20151218,157.29,157.29,157.29,157.29,0,0
2690.N,D,20151221,158.55,158.55,158.55,158.55,0,0
2690.N,D,20151222,159.84,159.84,159.84,159.84,0,0
2690.N,D,20151223,162.24,162.24,162.24,162.24,0,0
2690.N,D,20151228,161.37,161.37,161.37,161.37,0,0
2690.N,D,20151229,162.92,162.92,162.92,162.92,0,0
2690.N,D,20151230,161.64,161.64,161.64,161.64,0,0
2690.N,D,20160104,158.34,158.34,158.34,158.34,0,0
2690.N,D,20160105,158.49,158.49,158.49,158.49,0,0
2690.N,D,20160107,152.67,152.67,152.67,152.67,0,0
2690.N,D,20160108,150.49,150.49,150.49,150.49,0,0
2690.N,D,20160111,149.99,149.99,149.99,149.99,0,0
2690.N,D,20160112,150.86,150.86,150.86,150.86,0,0
2690.N,D,20160113,148.18,148.18,148.18,148.18,0,0
2690.N,D,20160114,150.66,150.66,150.66,150.66,0,0
2690.N,D,20160115,147.11,147.11,147.11,147.11,0,0
2690.N,D,20160118,147.08,147.08,147.08,147.08,0,0
2690.N,D,20160119,146.01,146.01,146.01,146.01,0,0
2690.N,D,20160120,144.03,144.03,144.03,144.03,0,0
2690.N,D,20160121,144.69,144.69,144.69,144.69,0,0
2690.N,D,20160122,147.54,147.54,147.54,147.54,0,0
2690.N,D,20160125,144.75,144.75,144.75,144.75,0,0
2690.N,D,20160126,147.25,147.25,147.25,147.25,0,0
2690.N,D,20160127,146.33,146.33,146.33,146.33,0,0
2690.N,D,20160128,146.91,146.91,146.91,146.91,0,0
2690.N,D,20160129,150.86,150.86,150.86,150.86,0,0
2690.N,D,20160201,150.11,150.11,150.11,150.11,0,0
2690.N,D,20160202,147.09,147.09,147.09,147.09,0,0
2690.N,D,20160203,148.68,148.68,148.68,148.68,0,0
2690.N,D,20160204,149.3,149.3,149.3,149.3,0,0
2690.N,D,20160205,147.42,147.42,147.42,147.42,0,0
2690.N,D,20160208,145.13,145.13,145.13,145.13,0,0
2690.N,D,20160209,144.72,144.72,144.72,144.72,0,0
2690.N,D,20160210,144.43,144.43,144.43,144.43,0,0
2690.N,D,20160211,142.57,142.57,142.57,142.57,0,0
2690.N,D,20160212,145.83,145.83,145.83,145.83,0,0
2690.N,D,20160215,145.8,145.8,145.8,145.8,0,0
2690.N,D,20160216,149.76,149.76,149.76,149.76,0,0
2690.N,D,20160217,152.32,152.32,152.32,152.32,0,0
2690.N,D,20160218,152.2,152.2,152.2,152.2,0,0
2690.N,D,20160219,151.48,151.48,151.48,151.48,0,0
2690.N,D,20160222,153.82,153.82,153.82,153.82,0,0
2690.N,D,20160223,151.77,151.77,151.77,151.77,0,0
2690.N,D,20160224,152.42,152.42,152.42,152.42,0,0
2690.N,D,20160225,154.03,154.03,154.03,154.03,0,0
2690.N,D,20160226,154.09,154.09,154.09,154.09,0,0
2690.N,D,20160229,153.22,153.22,153.22,153.22,0,0
2690.N,D,20160301,157,157,157,157,0,0
2690.N,D,20160302,157.99,157.99,157.99,157.99,0,0
2690.N,D,20160303,158.86,158.86,158.86,158.86,0,0
2690.N,D,20160304,159.46,159.46,159.46,159.46,0,0
2690.N,D,20160307,160.71,160.71,160.71,160.71,0,0
2690.N,D,20160308,158.55,158.55,158.55,158.55,0,0
2690.N,D,20160309,159.33,159.33,159.33,159.33,0,0
2690.N,D,20160310,159.52,159.52,159.52,159.52,0,0
2690.N,D,20160311,161.89,161.89,161.89,161.89,0,0
2690.N,D,20160314,161.38,161.38,161.38,161.38,0,0
2690.N,D,20160315,160.98,160.98,160.98,160.98,0,0
2690.N,D,20160316,161.68,161.68,161.68,161.68,0,0
2690.N,D,20160317,163.08,163.08,163.08,163.08,0,0
2690.N,D,20160318,163.85,163.85,163.85,163.85,0,0
2690.N,D,20160321,163.98,163.98,163.98,163.98,0,0
2690.N,D,20160322,164,164,164,164,0,0
2690.N,D,20160323,162.66,162.66,162.66,162.66,0,0
2690.N,D,20160324,162.55,162.55,162.55,162.55,0,0
2690.N,D,20160329,163.96,163.96,163.96,163.96,0,0
2690.N,D,20160330,165.09,165.09,165.09,165.09,0,0
2690.N,D,20160331,164.66,164.66,164.66,164.66,0,0
2690.N,D,20160401,165.72,165.72,165.72,165.72,0,0
2690.N,D,20160404,164.88,164.88,164.88,164.88,0,0
2690.N,D,20160405,162.99,162.99,162.99,162.99,0,0
2690.N,D,20160406,164.29,164.29,164.29,164.29,0,0
2690.N,D,20160407,162.16,162.16,162.16,162.16,0,0
2690.N,D,20160408,162.68,162.68,162.68,162.68,0,0
2690.N,D,20160411,162.85,162.85,162.85,162.85,0,0
2690.N,D,20160412,164.38,164.38,164.38,164.38,0,0
2690.N,D,20160413,166.87,166.87,166.87,166.87,0,0
2690.N,D,20160414,166.56,166.56,166.56,166.56,0,0
2690.N,D,20160415,166.26,166.26,166.26,166.26,0,0
2690.N,D,20160418,167.15,167.15,167.15,167.15,0,0
2690.N,D,20160419,168.22,168.22,168.22,168.22,0,0
2690.N,D,20160420,168.68,168.68,168.68,168.68,0,0
2690.N,D,20160421,167.4,167.4,167.4,167.4,0,0
2690.N,D,20160422,167.69,167.69,167.69,167.69,0,0
2690.N,D,20160425,167.11,167.11,167.11,167.11,0,0
2690.N,D,20160426,167.65,167.65,167.65,167.65,0,0
2690.N,D,20160427,167.75,167.75,167.75,167.75,0,0
2690.N,D,20160428,165.67,165.67,165.67,165.67,0,0
2690.N,D,20160429,164.25,164.25,164.25,164.25,0,0
2690.N,D,20160502,165.22,165.22,165.22,165.22,0,0
2690.N,D,20160504,162.06,162.06,162.06,162.06,0,0
2690.N,D,20160505,161.39,161.39,161.39,161.39,0,0
2690.N,D,20160506,161.48,161.48,161.48,161.48,0,0
2690.N,D,20160509,161.18,161.18,161.18,161.18,0,0
2690.N,D,20160510,163.05,163.05,163.05,163.05,0,0
2690.N,D,20160511,161.87,161.87,161.87,161.87,0,0
2690.N,D,20160512,161.66,161.66,161.66,161.66,0,0
2690.N,D,20160513,160.46,160.46,160.46,160.46,0,0
2690.N,D,20160516,162.31,162.31,162.31,162.31,0,0
2690.N,D,20160517,161.26,161.26,161.26,161.26,0,0
2690.N,D,20160518,161.69,161.69,161.69,161.69,0,0
